title,poem_cleaned
,"Serhat Kars kalesinde,"
,"Ağrı’nın zirvesinde,"
,"Van gölü çevresinde,"
,Gezilmez vatan?
,"Uludağ’ın karında,"
,"Nevşehir diyarında,"
,"Peri Bacalarında,"
,Gezilmez vatan?
,"Sinop İnce Burun da,"
,"Mersin, İskenderun da,"
,"İzmir Kordonboy’unda,"
,Gezilmez vatan?
,"Davul zurna sesiyle,"
,"Kemençe nağmesiyle,"
,"çocuk hevesiyle,"
,Gezilmez vatan?
,Biter anlatmakla?
,"Hangisi gelir akla,"
,"İl, İl konaklamakla,"
,Gezilmez vatan?
,28.04.1976
,
Fidan Dik Kardeşim,
,FİDAN DİK KARDEŞİM
,"Ormandır toprağın ciğeri,canı,"
,Fidan dik kardeşim şenlensin vatan.
,"Gözün koru yakma ormanı,"
,Fidan dik kardeşim şenlensin vatan.
,"Dallarında serçe bülbül ötüşür,"
,"Gölgesinde koyun kuzu yatışır,"
,"Sinesinde lale sümbül yetişir,"
,Fidan dik kardeşim şenlensin vatan.
,"Erozyonu önler toprağı korur,"
,"Amansız rüzgarı keser,gem vurur,"
,"Sellerin önünde yiğitçe durur,"
,Fidan dik kardeşim şenlensin vatan.
,"Yaz baharda türlü renge bürünür,"
,"Börtü böcek sinesinde barınır,"
,"Kirli hava kirlerinden arınır,"
,Fidan dik kardeşim şenlensin vatan.
,"Orman bizim ortak kutsal malımız,"
,"Ondan gelir en şifalı balımız,"
,"Onsuz n’olur düşün kez hâlımız,"
,Fidan dik kardeşim şenlensin vatan.
,"Sağır der gelecek nesle armağan,"
,"Bırakmak istersen yeşil vatan,"
,"Şimdi işte öyle güzel zaman,"
,Fidan dik kardeşim şenlensin vatan.
,İbrahim SAĞIR
,
Elazığ,
,Elazığ
,
,Gezdim seni sokak sokak çağda
,Aziz şehir baba vatan elazığ
,Acı tatlı hatıralar dimağda
,Aziz şehir baba vatan Elazığ
,
,Miski amber elvan çiçek güllerin
,Hoyrat maya divan söyler dillerin
,Ay yıldızla sırlı cümle erlerin
,Aziz şehir baba vatan Elazığ
,
,Heybetlidir süt kalesi abide
,Evliyalar bağrındaki kaide
,Selam dua yatan ervah şehide
,Aziz şehir baba vatan Elazığ
,
,Ol harput balak gazi otağı
,Serdengeçmiş yiğitlerin yatağı
,Aşkı sevda masalların çatağı
,Aziz şehir baba vatan Elazığ
,
,Garagardaş kurban olsun uğruna
,Duy sesimi kulak ver çağrıma
,Gün gelince yatır beni bağrına
,Aziz şehir baba vatan Elazığ
,Yahya Koza
,Dost kalem
,Türlü çiçek açar bostanı bağı.
,Gönderden hiç inmez Şanlı bayrağı
,İgitler oymağı gakkoş yatağı.
,Aziz şehir baba vatan Elazığ.............Mahmut Ünsal
,
Deniz Mavi,
,Vatan şiir şairdim
,Vatan nehir pulları olmayan balıktım
,Vatan deniz yüzme bilmeyen martı
,Vatan onların;
,Satılmaya müsait…
,Vatanı ise!
,okuma yazması olmayan cahil
,oltaya takılan balık
,karabataktım
,Deniz mavi…
,Vatan halde
,olmalıydım çoktannn
,deniz!
,Deniz mavi
,Nerde kaldılar çocuklar sahi…
,16/03/2009
,
Askerlik,
,"geceden doğdum, yirmi oldu yaş"
,"“Vatan borcu” derler, geldi askerlik"
,"Parladı gözlerim, şaha kalktı kaş"
,"“Vatan borcu” derler, geldi askerlik"
,"Özüm Türk, borcumuz varsa vatana"
,"Hürmetle öderim, devletten yana"
,Saygım vardır Ankara’da yatana
,"“Vatan borcu” derler, geldi askerlik"
,Askerin gayesi: Yurdu korumak
,Ak toprak üstünde hürce yaşamak
,"Görev verilsin de, hayatı tadak"
,"“Vatan borcu” derler, geldi askerlik"
,"Davul zurna çalar, türkü yakılır"
,Körpecik ellere kına yakılır
,"Yazılmış künyemiz, boyna takılır"
,"“Vatan borcu” derler, geldi askerlik"
,Sırtlamalı tatbikatta teçhizat
,Hazırlık yapmalı savaşa bizzat
,"Savaştan ziyade, barış ver kat kat"
,"“Vatan borcu” derler, geldi askerlik"
,"Komut hazır: “Marş,marş” uygun adımla"
,"“Hizaya geç” göz ucuyla, milimle"
,"Ocağına düştüm yurdum, sevgimle"
,"“Vatan borcu” derler, geldi askerlik"
,Türk asker doğar güzel vatana
,Özütürk hükmeder bütün cihana
,"Düşmana başım dik, gör toprak ana"
,"“Vatan borcu” derler, geldi askerlik"
,
Askerin Selâmı,
,"Geldik asker ocağına,"
,Emanet bize vatan.
,"Can feda vatan uğruna,"
,Sevdan beni yaşatan.
,"Komando er piyade,"
,Hepsi bize siper olur.
,"vatanın emrinde,"
,Hep vatan aşkını solur.
,"Selâm sana şanlı vatan,"
,Kanınmız helâldir sana.
,"Damarlarımızdan akan kan,"
,Fedadır vatan uğruna.
,"Yaptığımız hizmetler,"
,Yüreğimiz size siper.
,"Vurulsakta askerler,"
,Ruhumuz sizle beraber.
,
Vatan Toprağı,
,"Hainler rahat durmaz, sınanır Türk ün sabrı,"
,"Yeter artık, dert oldu içime şehitlerimin kahrı,"
,"Kor yandı anaların, bacıların, babaların bağrı,"
,"Alçaklar, iyi duyun bölünemez vatan toprağı."
,"Sizler birer hainsiniz benim gözümde,"
,"Vatanseverlik benim damarımda, özümde,"
,"Yerle yeksan olsa yaylası, ovası, dağı,"
,"Şerefsizler, iyi duyun verilemez vatan toprağı."
,"topraklar olmazdı vatan, uğrunda ölen olmasa,"
,"Üzülme yüce milletim bunları etme tasa,"
,"Yıkılacaktır gün elbet zalimlerin otağı,"
,"Kahpeler, iyi duyun satılamaz vatan toprağı."
,"Vatan aşkıyla tutuşur, yanarım an,"
,"Soysuz puştlarla hesap vakti geldiği zaman,"
,"Defolup gidecekler yurdumdan toplayıp kab ı kacağı,"
,"İmansızlar, iyi duyun geçilemez vatan toprağı."
,"Ay yıldızlı bayrağım dalgalanacak ilelebet,"
,"Sevmiyorsan Türkiye hemen defol, durma terket,"
,"İstemem sizinle solumak aynı havayı,"
,"Vicdansızlar, iyi duyun dağılamaz vatan toprağı."
,"topraklar aziz şehitlerimizden bize yadigar,"
,"Tez vazgeçilir sanıyorsun, davar oğlu davar"
,"Türk üz kapatır, açarız çağı,"
,"Deyyuslar, iyi duyun zaptedilemez vatan toprağı."
,"Hepimiz kardeşiz lazı, kürdü, gürcüsü, çerkesi,"
,"Kansızlar toplanmış parti kurmuş işgal etmiş meclisi,"
,"Dinimiz islam, dinmez asla vatanımda ezan sesi,"
,"Kopuzoğlu kızar, hoş görmez azgınlığı,"
,"Zerdüştler, iyi duyun parçalanamaz vatan toprağı."
,
Vatan İçin Allah İçin (2),
,"ektiysek onu biçtik,"
,"Yalan dünya yedik içtik,"
,"Yeri geldi serdengeçtik,"
,Vatan Allah için.
,"Güzel gözler göre geldik,"
,"Yürekleri dosta serdik,"
,"Can gerekti hakka verdik,"
,Vatan Allah için.
,"Yol yürüdük usanmadık,"
,"Tembelliği kuşanmadık,"
,"davadan boşanmadık,"
,Vatan Allah için.
,"İman dolu yüreğimiz,"
,"Hakkı tutar bileğimiz,"
,"Kardeşlik hep dileğimiz,"
,Vatan Allah için.
,"Yeri geldi taşı söktük,"
,"Seccadeye yaşı döktük,"
,"Huzurunda yere çöktük,"
,Vatan Allah için.
,"Dağlarında çiçek yolduk,"
,"açıp solduk,"
,"Şehit olduk kabre konduk,"
,Vatan Allah için.
,"Serdengeçtim ayan beyan,"
,"Yaşamasın cana kıyan,"
,"mutludur canı koyan,"
,Vatan Allah için.
,
Orası Bir Vatan 1,
,orası vatan
,üzerinde yaşamayı
,kendilerine görev bilmiş
,insanların vatanı
,vatan onlara
,açlık sefalet
,vermiş olsa
,vatan
,önce vatan
,sonra vatan
,orası
,kumlarla kaplı
,çöl değil
,olamazda
,orası kahır yüklü
,bulut gözlü
,
Ağlama binbaşım,
,"toprakları miras bıraktı,Anadolu”ya ayak basan atalarım benim"
,"Bin yıllık mücadele verdiğimiz,uğrunda öldüğümüz vatan bizim"
,Ay yıldızlı bayrağı şehit kanılarıyla sulayıp topraklarda çizdik
,Binlerce vatan evladını vatan şehitte verdik
,topraklar anamızın sütü helaldir atadan kalma bize
,Ektik biçtik uğrunda savaşlar verdik gelmedik aslada dize
,Ağlama binbaşım dayanamam zümrütten kıymetli gözün yaşına
,"İnşallah gecikmeden, vatan bölünmeden gelecek milletin aklı başına"
,Halil ÇOLAK 01/08/2006 ANKARA
,
10 Kasım Ruhun Şad Olsun Atam,
,Hüzün çöktü gün Ankara'nın bağrına
,En büyük Komutan ebediyen uykuda
,Yaslara büründü kara bulutlar ağlıyor
,Yediden yetmişe bütün vatan yaslarda
,Sirenler susmuyor Bayraklar yarıda
,Bütün vatan senin icin ağlıyor ATAM
,Bak gör hainler bütün doldu vatana
,Saygı duymuyor rahmetine ATAMA
,İngiltere Fransa Yunanistan Amerika
,Vatan haini çocuk katili apo varda
,İrtica din istismarcıları şarlatanlar
,Vatanımı bölmek icin itler pusuda
,Avrupa diye diye geberenler coğaldı
,vaatler verdi tavizler verildi
,Vatanı vatan yapan aziz şehitler
,hainler Vatanı koydular derde
,ölmedin kalbimizdedir yerin
,Rahat uyu ATAM izindeyiz
,Tanrının rahmeti üstüne olsun
,ATATÜRK adlı büyük komutan
,DÖNER TEMÜR
,10.11.2006
,
"Cennette kavuşuruz inşallah, vatan sağolsun",
,Şehit kızından babasına
,kez öpüp koklayamadın beni
,Okşayamadın saçımı tek kez
,Uyutamadın kollarında kerecik olsun
,"Cennette kavuşuruz inşallah,vatan sağolsun!"
,"Alamadın defterimi, kitabımı"
,Takamadın koluma çantamı
,Göremedin okumayı söktüğümü
,"Cennete kavuşuruz inşallah,vatan sağolsun!"
,Bilmiyorsun yazık evlendiğimi
,Tanıyamadın yiğit damadını
,Gülüp oynayamadın adını taşıyan torununla
,"Cennette kavuşuruz inşallah,vatan sağolsun!"
,şehitler ölmez babacığım
,"şehit kızıyım, mutlu bana"
,Feda olsun canlar vatan
,"Cennette kavuşuruz inşallah,vatan sağolsun"
,(Gaziantep 16/10/2007)
,
"Bu Vatan, Bu Bayrak Bizim",
,Kolay vatan olmadı bize kadim topraklar
,Binlerce şanlı ocak tarumar oldu uğrunda
,"Kimi umut ekti hicran biçti, kimi taş bastı bağrına"
,"Kimi evlatsız kaldı, kimi kocasız, kimi elsiz ayaksız"
,"Yüreğine gömdü acıyı çoğu, kalsa aç susuz"
,Kimi Anadolu'nun bağrında yoksul öksüz
,"Kimi ebedi nefer nefessiz, ölümsüz."
,"vatan uğrunda can verenlerin,"
,bayrak kanıyla renk verenlerindir.
,Binlerce yıl şehit kanıyla sulandı çorak toprak
,"Nereye baksan, siper etmiş körpe bedenini uğruna"
,"Gururla yatıyor bağrında sessiz, sedasız bak"
,Ezelden beri mavi göklerde dalgalandı
,Düşmedi yere hiç şanlı bayrak
,Elbet ebede dalgalanacak.
,"bayrak kanıyla süsleyenlerin,"
,vatan uğrunda ölenlerindir.
,"El ele verdi düşman,"
,"Oyunlar kurar, planlar yapar"
,"Nifak tohumları eke eke, surda gedikler açar"
,"Türklüğe, bayrağa sövmek (bre soysuz) hangi vicdana sığar"
,"gün şehit, gün gözyaşı"
,Anaların feryadı yürek dağlar
,"vatan, şehidine gözyaşı dökenlerindir."
,"Ezelden bizim, ebede bizim olacak"
,kez düşmedi düşmeyecek sancak
,Satılmış düşmana kaç hain
,"Unutmuş aslını, açmış düşmana kucak"
,"Mehmedciğin süngüsünden kaçar, köşe bucak"
,"bayrak, gözünü kırpmadan uğruna can verenleridir."
,"ölmezsen ölmezsem, ölmezse"
,Olur hiç topraklar bize vatan
,Vatan uğruna değil
,Feda olsun binlerce can.
,uğurda şehit oldu
,"Kafkaslarda, Çanakkale"
,Binlerce kefensiz (y)atan
,Uyan gaflet uygusundan artık uyan
,vatan hainlere inat
,Can vermeye gidenlerindir.
,Bağrına taş basar kalsa gece uykusuz
,"Kınalar kuzusunu vurur yola coşkulu, korkusuz"
,"vatan, bayrak bizim namusumuz"
,Git şehit ol gazi diyenlerindir.
,"Yer ağlar, gök ağlar, analar ağlar"
,Şehitlerin kemikleri kabrinde sızlar
,Birileri oturmuş sırça köşküne
,Hainlere methiyeler yazar.
,Boşuna sanırsın (be melun) bunca akan kanlar
,"vatan eşini dul, bebeğini yetim bırakıp"
,"Uğruna can verenlerin,"
,"Korkaklara, hainlere inat"
,Elleri kınalı asker ocağına
,Davulla zurnayla gidenlerindir.
,"Sırtında bebeği, omuzunda mermi"
,Cepheden cepheye koşan
,Can verdikçe uğurda binlerce canla çoşan
,Bağrına basıp şehidini
,Vatan sağ olsun diyenlerindir.
,Köşe bucak saklananlara inat
,evladım daha var
,Uğruna feda olsun diyenlerindir.
,Düşman yatmış pusuya
,Uyan sakın düşme tuzağa
,"Hainler içinde, bakma uzağa"
,"Elbet can verilir namus, bayrak uğruna"
,"bayrak, vatan uğruna can verenlerindir."
,Şehitlerin emaneti bize eşsiz vatan
,Vatan aşkıdır yürekleri kor olup yakan
,"Canım, cananım şeyim uğruna olsun fedam"
,evladım şehit diğerleri gelir sıradan
,hazırım uğrunda ölmeye diyenlerindir.
,Mehmet’in kanıyla oldu kırmızı
,"Solmayacak parlayacak hep ay, yıldızı"
,"Anası, babası, oğlu, kızı"
,"Kapıp baltayı, süngüyü, kılıcı"
,Aslan kükreyerek
,Karlı dağları düşmana dar edenlerindir.
,toprak olsa olsa hainlere mezar olur
,Mehmetçik şehit olsa analar bin Mehmet doğurur
,vatan can verecek daha Mehmetler bulunur
,"vatan, Mehmetim feda olsun diyenlerin,"
,Bayrak uğruna can verenlerindir.
,
Ölmeliyiz vatan için,
,Toprağıma canım kurban
,Ölmeliyiz vatan
,Sevgin gönlümüzde yaşar
,Ölmeliyiz vatan
,Evliyalar sende yatar
,İnananlar tüfek çatar
,Mehmetçiğim nöbet tutar
,Ölmeliyiz vatan
,Sümbül mor menekşe açar
,Etrafına koku saçar
,Sevenleri candan geçer
,Ölmeliyiz vatan
,Yağmur yağar ırmak coşar
,Bütün canlı sende yaşar
,Enverim mevlaya koşar
,Ölmeliyiz vatan
,
Son Sözüm,
,SON SÖZÜM
,Kurşunlar çığ yağsa üstüme
,Roketler göğsümde yanıp sönse
,Azrail yüzüme gülümsese
,Son sözüm son arzum vatan sağ olsun
,değil bin tane oğlum olsa
,Gözlerimin önünde yitip solsa
,Analar saçların yolsa
,Son sözüm son arzum vatan sağ olsun
,Davul zurna çıksam dağlara
,Al bayrağa sarılı dönsem sılaya
,Tabutuma yekvücut koymasalar
,Son sözüm son arzum vatan sağ olsun
,Evladı ayalim yetim kalınca
,Gelinliğe tek tek kan damlayınca
,Refikam ayılıp bayıldığın
,Son sözüm son arzum vatan sağ olsun
,Mermiler bizlere madalya olsa
,Nebi ocağında vademiz dolsa
,Gençliğim dağlarda sararıp solsa
,Son sözüm son arzum vatan sağ olsun
,Baba diye sarılsam mezar taşına
,Karnemi alınca gelsem yanına
,Gözyaşım sel olsa aksa toprağa
,Son sözüm son arzum vatan sağ olsun
,Nevresin hayatı vatan yolunda
,Cennet vaat etmişler yolun sonunda
,Sorsalar son arzun hakkın uğrunda
,Son sözüm son arzum vatan sağ olsun
,
Türk' e Vatan Yapmak İsterim,
,Vatanımın düşmanı saya saya bitmiyor
,Dışta düşman içte hain merhamet te etmiyor
,sevmek Vatan yetmiyor
,topraklar uğruna ölmek isterim
,Yeni baştan Türk'e Vatan yapmak isterim.
,Gökkubbeyi başınıza indirmez miyiz
,"Beyaz kefen, yeşil sarık,bindirmez miyiz"
,Şehidimin acısını dindirmez miyiz
,topraklar uğruna ölmek isterim
,Yeni baştan Türk' e Vatan yapmak isterim
,İstila ettiniz ülkemi geçti elinize
,Fırsatta bulamadınız bakmaya gerinize
,Şimdi it koydunuz İmralı yerinize
,topraklar uğruna ölmek isterim
,Yeni baştan Türk e Vatan yapmak isterim.
,İşbirlikçi hainle avunup duracaksın
,Kanunlar çıkartarak bölerim sanacaksın
,Çelik yumruk beynine inince göreceksin
,topraklar uğruna ölmek isterim
,Yeni baştan Türk e Vatan yapmak isterim
,Alevi Türk soyunun önce iman edeni
,Kürt' ün Oğuz boyu kökeni
,"Azınlıklar,Rumlar üç beş tane ermeni"
,topraklar uğruna ölmek isterim
,Yeni baştan Türk'e Vatan yapmak isterim
,Fenerdeki hain papaz an önce susmalı
,Kilisede kin kapısın ardına dek açmalı
,Türk' e kini olanın kafasına sıkmalı
,topraklar uğruna ölmek isterim
,Yeni baştan Türk'e Vatan yapmak isterim
,Müstemlake valisi edasında elçi
,Borholemeus itini ekümen ilan etti
,Hainlere verecek bende taviz bitti
,topraklar uğruna ölmek isterim
,Yeni baştam Türk' eVatan yapmak isterim.
,(07 /12 /2004 Ankara)
,
Vatan sevdası gönüllerde yaşar,
,"Adını duysak içimiz ferahlar,"
,Vatan sevdası gönüllerde yaşar.
,"Memleket deyince sevgisi şahlar,"
,Vatan sevdası gönüllerde yaşar.
,"Türkiye bizim yürekte coşkumuz,"
,ülke bizim bin yıllık köşkümüz.
,"Anadolu bizim gönül aşkımız,"
,Vatan sevdası gönüllerde yaşar.
,"Şehitlerimizin üstünü örter,"
,Sevdası bizim içimizi dürter.
,"Sevgisi sevincimiz artar,"
,Vatan sevdası gönüllerde yaşar.
,"Bize hayat veren damarda kandır,"
,Bizim yurt can içinde candır.
,"dünya içinde bize mekandır,"
,Vatan sevdası gönüllerde yaşar.
,"Yusuf vatan sevdasından kaçmayız,"
,toprak olmadan çiçek açmayız.
,"ölsek te sevdadan geçmeyiz,"
,Vatan sevdası gönüllerde yaşar.
,
Bu cennet vatan benim ve senin,
,can vatanımda canlarım benim
,vatan uğruna şehit düşenim
,sizin tapuladığınız toprak benim
,cennet vatan benim senin
,Halil ÇOLAK 09.08.2013
,AYDIN
,
"Bin kere ölsem yine dirilsem,",
,"Bin kere ölsem dirilsem,"
,"Ey vatan senin ölürüm,"
,"Aşılmaz dağlarını aşamaz isem,"
,"Aşamaz isem yolda ölürüm,"
,"Şehit olunca vatan evladı,"
,"Yüreğim acıyla dolar ölürüm,"
,"Vatan ölen evlatların adı Mehmet’ti,"
,"Onların acısıyla an ölürüm,"
,"birisi körpecik aslan kuzusu,"
,"Ağlayan anaların yaşıyla heran ölürüm,"
,"Şehitlerin ağlayan körpe yavrusu,"
,"Onların sesini duydukça ölürüm,"
,"an sahipsiz vatanım senin ağlarım,"
,"Yaşlıyım gülemem gardaş karaları bağlarım,"
,"Yüreğimdeki acılarla coşup çağlarım,"
,vatan an gözümü kırpmadan ölürüm.
,Halil ÇOLAK
,"Ankara, 22 Ekim 2007"
,
Dadaş oğluyum,
,"çileler çektik çokta cefalar,"
,"Savaşlarda verdim ciğer pareler,"
,"Ülkemin perişan hali beni yaralar,"
,"Vatan zaman kaygı duyan dadaş oğluyum,"
,"Palan döken tepesi karlı dumanlı olursa,"
,"Dadaşın gönlünde aşkı sevdası vatan olursa,"
,"Cirit meydanında altında atı dor at olursa,"
,"Kimseye meydan vermeyen dadaş oğluyum,"
,"Güneş ilk ışıklarını Erzurum vururda sana,"
,Canlarımız zaman kurbandır Vatana
,"Hayranız gökyüzünde dalgalanan Ay Yıldızlı Al Bayrağa,"
,"Gözünü kırpmadan Vatan ölen dadaş oğluyum,"
,"Horasan ereniyim Mehmet oğlu Halil’dir adım,"
,"Vatan için,bayrak canı adadım,"
,"gün kızıl elmaya varmaktır benim Muradım,"
,"Türklüğümle, Müslümanlığımla gurur duyan dadaş oğluyum"
,Halil ÇOLAK
,"Ankara, 1 Mayıs 2006"
,
Vatan sana canımız feda olsun,
,"Senin mühür vurduk özlere,"
,Vatan sana canımız feda olsun.
,"şüheda yurdusun bizlere,"
,Vatan sana canımız feda olsun.
,"bizim mazimizsin atisin,"
,Yiğitlerin kemiğisin etisin.
,"Atamızın bize emanetisin,"
,Vatan sana canımız feda olsun.
,"gönülde sevgimin ilkisin,"
,kalbimizde olan ülküsün.
,"dünyada bizlerin mülküsün,"
,Vatan sana canımız feda olsun.
,"Peygamberin öğdüğü vatan sensin,"
,Uğruna şehit olup yatan sensin.
,"Sevgisini içime katan sensin,"
,Vatan sana canımız feda olsun.
,"Yusuf senin yüzünün akıdır,"
,Aşkın gönlüme takılan takıdır.
,"Senin sevgin yüreğimde bakidir,"
,Vatan sana canımız feda olsun.
,
Bu  topraklar  hasret  sana,
,gün tanımamıştı insanlar
,seni
,yüreğinin vatan çarptığını
,"bilemediler, anlamadılar"
,sürgün edildin
,vatan topraklarının kokusuna
,hasret bırakıldın
,Ey Usta!
,gün anlıyorlar seni geçte olsa
,altın yere düşmekle pul olmaz derler
,doğru
,bedenini sürgün ettiler
,yüreğini sürgün edemezler
,"vatan sana minnet,vatan sana borçlu"
,toprak sana hasret iliklerine
,kadar.. ey Usta...
,
Vatan bizim,
,"Vatanda vatandaşım,"
,Vatan bizim hepimizin.
,"taşına kurban başım,"
,Vatan bizim hepimizin.
,"Aynı ezan, Bayrağı bir,"
,"Şehir kaza,her köye gir,"
,"Adı büyük Türkiye dir,"
,Vatan bizim hepimizin.
,"Siyah, sarı, yeşil, beyaz,"
,"Mevla eder niyaz,"
,"Kürt kürt Laz laz,"
,Vatan bizim hepimizin.
,"gün kırar zilleti,"
,"Çöker senlik benlik seti,"
,"İşte şanlı Türk milleti,"
,Vatan bizim hepimizin.
,"Söz vermişiz ahitler var,"
,"Dedem ninem şahitler var,"
,"Gaziler var şehitler var,"
,Vatan bizim hepimizin.
,"Esen rüzgar akan selim,"
,"Olmalıyız aklı selim,"
,"Hep beraber yükseltelim,"
,Vatan bizim hepimizin.
,"İstersen sen, ayrı yaz, çiz,"
,"yokuz varız biz,"
,"Hepimiz gemideyiz,"
,Vatan bizim hepimizin.
,"Gemiyi delmeye kalkma,"
,"Ucuzca ölmeye kalkma,"
,"Bölünmez bölmeye kalkma,"
,Vatan bizim hepimizin.
,"Dört mevsim var aynı anda,"
,"Doğu, batı, dört yanda,"
,"Eşi bulunmaz cihanda,"
,Vatan bizim hepimizin.
,"Bedeli var akan kanın,"
,"Kefensiz şehit yatanın,"
,"Aşığıyız vatanın,"
,Vatan bizim hepimizin.
,"Önüm, arkam, sağım, solum,"
,"Kaşım, gözüm, elim,kolum,"
,"Yurt dediğim anadolum,"
,Vatan bizim hepimizin.
,"Özhaniyim tek tek sayar,"
,"Köşe bucak diyar diyar,"
,"Çoluk çocuk genç ihtiyar,"
,Vatan bizim hepimizin.
,
Biz Hepimiz Kardeşiz,
,BİZ HEPİMİZ KARDEŞİZ
,"Kuzey, Güney. Doğu, Bati benim, bizim,"
,"Dün bizimdi, gün bizim, yarında bizim"
,"Etle tırnak olmuş, tüm halklar bizim"
,"vatan toprağında, hepimiz kardeşiz."
,"Türkiye’de yaşayan Laz’ı Kürt’ü kardeşiz,"
,"Vatan bizim, yurt bizim, birlikte bekçisiyiz"
,"Halay çeker, oyun oynar türkü söyleriz,"
,"vatan toprağında, hepimiz kardeşiz."
,"Dalgalanan bayrakta Ay bizim yıldız bizim,"
,"Altındaki Çerkez bizim, Çeçen bizim Laz bizim"
,"Namelere hayat veren türkü bizim saz bizim,"
,"vatan toprağında, hepimiz kardeşiz."
,"Fırat bizim, Botan bizim, Zap bizim."
,"Ormanları, Dağları, Tarlalarda iş bizim"
,"Gazi bizim şehit bizim, mevzideki iz bizim"
,"vatan toprağında, hepimiz kardeşiz."
,"Can bizim canan bizim, cephedeki şan bizim"
,"Edirne, İzmir, Adana, Siirt Van bizim,"
,"Al Bayrağı oluşturun kıpkırmızı kan bizim,"
,"vatan toprağında, hepimiz kardeşiz."
,"Nakıs, nakış kilimler, keçi kılı çul bizim,"
,"Türkçe, Kürtçe, Lazca Boşnakça diller bizim,"
,"81 ilde konuşulan Ulusal dil, Türkçe bizim"
,"vatan toprağında, hepimiz kardeşiz."
,SELAHATTİN ÖLMEZ
,19.08.2009
,
Vatan kucaklar bizi,
,"Toprağında yaşarız,"
,Vatan kucaklar bizi.
,"Oyun oynar koşarız,"
,Vatan kucaklar bizi.
,"İnsan toprağa basar,"
,darılır küser?
,"Bizi bağrına basar,"
,Vatan kucaklar bizi.
,"İnsan yaşayıp gelir,"
,Üstünde huzur bulur.
,"Dertlere derman olur,"
,Vatan kucaklar bizi.
,"Toprağı kutsal bana,"
,Vatan can verir cana.
,"Kalpten bağşıyız ona,"
,Vatan kucaklar bizi.
,"Yusuf vatanı bilir,"
,Ölünce orda kalır.
,"Bizi bağrına alır,"
,Vatan kucaklar bizi.
,
Vatan,
,VATAN
,Sanmayın güneş doğar
,Sabah erken atmadan tan
,Çorak toprağa döner
,Şehidi olmayan vatan.
,Serhat GÜLÜ
,
Vatan için dua eder erenler,
,"Toprağında peygamberler yatıyor,"
,Vatan dua eder erenler.
,"Bizlerin kalbi onunla atıyor,"
,Vatan dua eder erenler.
,"Toprağına şehitler değer katmış,"
,Alperenler orada zafer tatmış.
,"Horasan erenleri mekan tutmuş,"
,Vatan dua eder erenler.
,"Ta Orta Asyaya uzanır yolu,"
,Evliyaların yurdu Anadolu.
,"Gelip yerleşmiş Türkmenlerin kolu,"
,Vatan dua eder erenler.
,"Malazgirt ovasından yurda girmiş,"
,Vatan Türkler canını vermiş.
,"Atalarım Türk-İslam mührü vurmuş,"
,Vatan dua eder erenler.
,"Yusuf sakın ola sakın kanmayın,"
,Hainlik edenlere inanmayın.
,"vatanı sahipsiz sanmayın,"
,Vatan dua eder erenler.
,
Vatan sağ olsun,
,"ölsek bile,"
,Vatan sağ olsun.
,"Çekeriz çile,"
,Vatan sağ olsun.
,"Kurbanız sana,"
,Minnet yok cana.
,"Can feda ona,"
,Vatan sağ olsun.
,"Çıkarız dağa,"
,Gideriz bağa.
,"Düşsek toprağa,"
,Vatan sağ olsun.
,"Vatan şanımız,"
,Aksın kanımız.
,"Odur canımız,"
,Vatan sağ olsun.
,"Yusufun canı,"
,Vatanı tanı.
,"Severiz onu,"
,Vatan sağ olsun.
,
Vatan için can vermeye hazırız,
,"vatanı candan aziz bildik,"
,Vatan can vermeye hazırız.
,"Bizler onu dededen miras aldık,"
,Vatan can vermeye hazırız.
,"Yurduma hayran kalır bakan gözler,"
,Vatanı seven kimse onu özler.
,"Gözünü kırpmadan severek bizler,"
,Vatan can vermeye hazırız.
,"Bizim vatan yıkılmaz tabu,"
,Canımız fedadır uğruna tabi.
,"Türkiye'de bizler dedemiz gibi,"
,Vatan can vermeye hazırız.
,"Kötüye gitmesin vatanın hali,"
,Yurdumuz kutsaldır duysun ahali.
,"Askerde ölen Mehmetler misali,"
,Vatan can vermeye hazırız.
,Yusuf kim düşmanlık yapar biliriz?
,Düşmanların üstesinden geliriz.
,"burada doğduk burda ölürüz,"
,Vatan can vermeye hazırız.
,
Atatürk'tür gençliğe-vatan emanet eden Asla unutulmayan-hâlâ ümit va'deden,
,Gençlik insanlığın-en verimli çağı
,Beden kafa beyin-o vücudun ilk bağı
,Hareket heyecan-beceriler bilgi
,En gençlikte olur-okumalar ilgi
,Atatürk'tür gençliğe-vatan emanet eden
,Asla unutulmayan-hâlâ ümit va' deden
,Bölücü dış odaklar-onlara çelme atar
,Kötü fikri yayarak-onun beynini yırtar
,Din eğitim terbiye gelişir gençlik
,Okursalar gerçeği-ortadan kalkar çile
,Atatürk'tür gençliğe-vatan emanet eden
,Asla unutulmayan-hâlâ ümit va' deden
,Devletimiz gencine-hemen sahip çıkmalı
,Tedbiri almalıdır-hainleri yıkmalı
,Sonra vakit geç olur-sıkıntıda kalırız
,Millî şuur kaybolur-bizler hava alırız
,Atatürk'tür gençliğe-vatan emanet eden
,Asla unutulmayan-hâlâ ümit va' deden
,Ulu Önder bizlere-ne diyor bakalım
,İlim fen öğrenerek-hep ışığı yakalım
,'Cumhuriyet rejimi-emanettir gençliğe
,Çalışmalı gençlik-yazık olur dinçliğe'
