title,poem_cleaned
,Dündar Taşer'in büyük Türkiye rüyası bu.
,"Türk olarak imanın lezzetini tatmalı,"
,İslama inanıp onunla amel etmeli.
,"medeniyet yolunda ileri gitmeli,"
,Dündar Taşer'in büyük Türkiye rüyası bu.
,"İnsanları aydınlatıp üstünde durmalı,"
,Çalışıp Kızıl Elma hedefine varmalı.
,"Ülke geri kalmışlık kabuğunu kırmalı,"
,Dündar Taşer'in büyük Türkiye rüyası bu.
,"Yıllar boyu geri kalmışlığına yanmalı,"
,Türk milletine çalışarak hizmet sunmalı.
,"Vatan çağlar üstünden atlayıp kalkınmalı,"
,Dündar Taşer'in büyük Türkiye rüyası bu.
,"Yusuf ilim adamlarıyla görüşmelidir,"
,Dargınlık olmaz birbiriyle barışmalıdır.
,"Uzayda diğer ülkelerle yarışmalıdır,"
,Dündar Taşer'in büyük Türkiye rüyası bu.
,
Hipnoz altında mıyız-kalk ayağa Türkiye,
,Uyuma Türk Milleti-ayağa kalk yürü
,Gelmezsen araya-sürü olursun sürü
,Vatanına sahip çık-satılıyor topluca
,Evlerde apartmanda-tütmez oldu baca
,Hipnoz altında mıyız-kalk ayağa Türkiye
,Vatan elden gitmesin-davran başla türküye
,Milli olan kurumlar-birer birer gidiyor
,Sinsi oyun sürüyor-bu canı mahvediyor
,Çözüm bulmak gerekli-artır duyarlılığı
,Yok ettirme yurdumda-sağlık bağlığı
,Hipnoz altında mıyız-kalk ayağa Türkiye
,Vatan elden gitmesin-davran başla türküye
,Emanettir memleket-Atam etti hediye
,Sesime ses vermeli-şiir okuyan üye
,korkunun ecele-faydası yoktur gerçek
,Eller birleşmez ise-sonra tutuşur etek
,Hipnoz altında mıyız-kalk ayağa Türkiye
,Vatan elden gitmesin-davran başla türküye
,ABD ie AB-göz dikti ülkemize
,Bunun sebeptir-içte çıkan krize
,BOP denen bela var- 22 devletin
,Sınırı değişecek-türetme üstüne bin
,Hipnoz altında mıyız-kalk ayağa Türkiye
,Vatan elden gitmesin-davran başla türküye
,Tehlikeleri görün-perde arkasında rol
,Devamlı sergilenir-Atatürk’üm ol
,Dün kovduklarımızı-etmeyelim baş tacı
,gün kötüleşiriz-durum gerçekten acı
,Hipnoz altında mıyız-kalk ayağa Türkiye
,Vatan elden gitmesin-davran başla türküye
,Kavram kargaşası var-cambaza bak deniyor
,Halkımızın durmadan-bilin hakkı yeniyor
,Yeter artık diyorum-yere vurmayın yere
,Öğretmen Hasan söyler-yazık evde ere
,Hipnoz altında mıyız-kalk ayağa Türkiye
,Vatan elden gitmesin-davran başla türküye
,
Türkiye’m,
,"Nazlı hilâl, dalgalansın ülkemde!"
,"Dalgalansın ilelebet, Türkiye’m!"
,Şehitlik var gazilik var ilkemde!
,Ay yıldızı parlayansın Türkiye’m!
,"Dostun kahırlanıp; sana küsmesin,"
,"Düşman kuvvet bulup; zehir kusmasın,"
,Minarelerinde ezan susmasın!
,Gönlümüz aşkınla yansın Türkiye’m!
,"Ardahan, Edirne, Rize, Bolu’ sun"
,Avrupa Asya ipek yolusun!
,Cennet vatanımsın Anadolu’sun
,Yeni nesil taze kansın Türkiye’m!
,"Peygamber diyarı, Harran ovası,"
,"Güzel insanında birlik havası,"
,"Şehit ecdadımın kutsal davası,"
,Şimdi bize; heyecansın Türkiye’m!
,"Bektaşi, yunus, Hacı Bayram veli;"
,Büyük medeniyet; Vatanı eli!
,"Ilgaz’ı Toroslar, Köroğlu beli;"
,"İstanbul, Trabzon, Vansın Türkiye’m!"
,31.10.2007
,
Türkiye çöl olmasın,
,TÜRKİYE ÇÖL OLMASIN
,İçte ukde kalmasın
,"Vah, pişmanlık olmasın"
,ağaçta dikin
,Türkiye çöl olmasın
,Beşikten ta mezara
,Muhtaç insan onlara
,Ağaçsız yüz kızara
,Türkiye çöl olmasın
,Yaş kesen baş kesermiş
,Atalarım küsermiş
,Yeşil büyük esermiş
,Türkiye çöl olmasın
,Mete YILDIZ
,
Yasta Türkiye'm,
,Baret'in üstünde sönmüş feneri
,Yüzlerce şehit var aldık haberi
,Ayşe'nin babası Fatma'nın eri
,Canımız yanıyor yasta Türkiye'm..!
,Gencecik bedenler girdi ocağa
,Karanlık çökmüştü köşe bucağa
,Ölüm ateş oldu düştü ocağa
,İçimiz kanıyor yasta Türkiye'm..!
,Acıyı paylaştı haberi alan
,Tarihe not düşsün geride kalan
,Kapıda beklerken umudu solan
,Ecel'i tanıyor yasta Türkiye'm..!
,Analar ağladı yürekler yandı
,Babası çıkanı evladı sandı
,Hepsi kardeşimiz hepsi candı
,Alem sanıyor yasta Türkiye'm..!
,"Sözler kifayetsiz kalem neylesin,"
,Kime sitem etsin kime söylesin
,Şehitlere Rabbim rahmet eylesin.
,Duayla anıyor yasta Türkiye'm..
,
Türkiye sizler içim ağlıyor memedim,
,karanlıkta görünmez hayinin yüzü
,sana pusu kurmuş taş arkasında yigidim
,sıkılan hayin kurşunlar yüregimizi dağladı
,türkiye ağlar sivas ağlar sana şehidim
,sensin memlekete topraga canını veren
,sensin albayraga sarılı tabuta konup gelen
,sensin şehitlik mertebesine eren
,türkiye ağlar çorum ağlara sana memehdim
,onbeş fidana kıyanlara hesap sorulacak
,akıttıkları kanda kendileri bogulacak
,millet top yökün ayağa kalkacak
,türkiye ağlar şanlı urfa ağlar sehidim
,bizi birbirimizde ayırmak isteyenlere
,ayrım yapıp kaleş yüzünü gösterenlere
,kendi kendine hesap görenlere
,mehmetçi dersini verecek göreceksin
,türkiye ağlar denizli ağlar şehidim
,geceleri sabah olmasını beklerim
,yavrum askerde haberini beklerim
,kara haber zaman gelecek diye beklerim
,ağlarim türkiye ağlar şehidine
,şehit ismi okundukca ekran başinda ağlarım
,anaların babaların yüregi yanmış ona ağlarım
,yirmi yaşında yiğidim tabuta konmuş ona ağlarım
,dünyada yoktur emsalin atanda kaldı yadiğar
,sensin özgürlüğü barışı huzuru sağlayan
,iki yüzlü davranan devletler biliyor gücünü
,dosta düşmana göstertin gücünü
,analar ağlar babalar ağlar türkiye ağlar mehmedine
,
401 Türkiye'm Şaha Kalkıyor,
,"Artık uyandı milletim,"
,Eller Allaha kalkıyor.
,Yeter artık söz milletin!
,Türkiye m şâha kalkıyor.
,"Vatan bizim, millet bizim"
,Kalmadı zerre tâvizim.
,"titre, kalk azizim!"
,Türkiye m şâha kalkıyor.
,"İçeride can düşmanlar,"
,Dışarıda din düşmanlar.
,"Şimdi hepsi bin pişmanlar,"
,Türkiye m şâha kalkıyor...
,"gün gâzi, gün şehit"
,"Hâinler çok, Allah şâhit."
,"Kars, Edirne, Antep, İzmit."
,Türkiye m şâha kalkıyor...
,"Türküm, sözünde durdun"
,Garip kaldın öz yurdunda.
,Sabır bitti bozkurdunda.
,Türkiye m şâha kalkıyor...
,Antalya-2007
,
İmralı Tehdit Eder’-duy sesimi Türkiye,
,Öcalan tehdit etti
,"İmralı'ya yeni arkadaşlar Öcalan'ı tatmin etmedi. Bölücübaşı avukatları aracılığıyla tehditler savurdu.. Terör örgütü elebaşısı Abdullah Öcalan, bölgede an ayaklanmanın olduğunu savunarak baharda bunun fırtınaya dönüşebileceği tehdidinde bulundu.-MYNET"
,İMRALI TEHDİT EDER’-DUY SESİMİ TÜRKİYE
,YOKUŞU ÇIKAMAZSIN-SORMAZSAN NİÇİN NİYE
,Şehirler ablukada-toplanır kalabalık
,utanma arlanma-eller kolları çatık
,Paçavra molotof-kuş lastikle taşları
,Devamlı savururlar-yarıyorlar başları
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,Kanun isterim kanun-çıkartmıyorsun niçin
,Sokaklar caddeler-kaynıyor
,elleri göreyim-bırakın konuşmayı
,Hain düşman el ele-hepsi geçtiler çayı
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,Emirler dizi dizi-oyun adi sinsice
,Durmadan saldırılır-hem gündüz gece
,Böl parçala yut-Doğu kaynıyor Doğu
,Diğer bölgeler ile-hissederiz soğuğu
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,Hainlik şeref oldu-eziyer çoktur daim
,Devamlı küfredilir-işimiz oldu vahim
,Bunlar insan olamaz-hepsi birer yaratık
,Türkiyer’yi zehirler-gömülmelidir atık
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,Keneye benziyorlar-kan emerek yaşarlar
,Dağdaki yandaşı-öne doğru koşarlar
,Dünyada eşi yoktur-alçak kancık dengesiz
,Yer içer zıbarırlar-bundan çıkıyor kriz
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,Haşa İlah yaptılar-bağla kazığa şunu
,Ağzına çarşaf bağla-kokar altı donu
,Bunun derdi çıkardır-oturur kucağa
,Ordan ölüm kusturur-yaşayan bütün sağa
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,Yok hesap soran-şırınga uyut
,Kemikleri görünsün-kalmasın eti but
,Öyle zulüm yapın ki-dili damağı çöksün
,Bizden aman dilesin-daim gözyaşı döksün
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,Yunan Ermeni’nin-vatanda yaptıkları
,İnanın sönük kalır-ağlarız zarı zarı
,Batıda olsa idi-böyle acayip çıyan
,İşi halledilirdi-bilinsin ayan beyan
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,Akrepleri besleyen-dost denilen devletler
,Devamlı kahroluyor-her yanda cemiyetler
,Kaldır artık perdeyi-semirmektedir ayı
,On ikiden mıhlayın-gerin artık yayı
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,Demeçleri manşette-nerede böyle bolluk
,Bırak yemek vermeyi-hazırlayın folluk
,bunları okurum- görmez yetkililer
,Vatanı esir aldı-şu sicilli deliler
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,öldürt konuş-bir yaparsın tehdit
,Yeter diyorum yeter-havlamasın kahpe it
,Tasmasını kısaltın- ağzına kapan vurun
,Alçağı konuşturma-hesabı iyi sorun
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,Ankara duy sesimi-niçin anırtırsınız
,Salyalı kuduz iti-durmaz bağırtırsınız
,Yurdumun yanında-kan akar oluk oluk
,Şerefsiz böğürdükçe-ağlar bebek çocuk
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,Avrupa bastırıyor-bizler hazırız emre
,Hainler acımıyor-kıyarlar ere
,Oyu aldın topluca-çektiriyorsun oy oy
,70 milyon eksilir-ateşe korsun oy oy
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,Gün geldi geçiyor-kesin şunun dilini
,Saçmaladığı yeter-ayır baştan belini
,Yanına koyacaksan-koy eşeği kunduzu
,konuşsun-bir görelim pozu
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,bunlar yetmezse-salın beş on kokarca
,Vatanım vatan desin-bir kez tutuşsun baca
,Orada konuştukça-Mehmet yerlere düşer
,Durmadan vuruluruz-birer ikişer beşer
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,Kahpeyi konuşturan-Avrupa’nın yasası
,Eşekler emir verir-bize düşer tasası
,Kanun tersinden işler- başladı parçalanma
,Peydahlanan piç nesil-sebep oluyor gama
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,Kargayı beslersiniz-gözünüzü oyacak
,Silahlar patladıkça-sallanacaktır ayak
,Türk’e kim düşman ise-kurusun soyu sopu
,Beddua ediyorum-elde tutarım copu
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,İki güç oluşmuştur-yutan ayakta tutan
,Ruhu bizleri gözler-kahrolmaktadır Atan
,Hasan der hedeftedir-Kemalim Atatürk’üm
,Unutturulur ise-yok edilecek Türk’üm
,‘İmralı Tehdit Eder’-duy sesimi Türkiye
,Yokuşu çıkamazsın-sormazsan niçin niye
,
,HASAN SANCAK
,ALAÇAMLI HALK ŞAİRİ
,REKLÂM YAZARI
,(EĞİTİMCİ-GAZETECİ)
,TEL: 0362–621 27 79
,0506–2730465 (Öğretmen Hattı)
,E-mail: noteronayliruya@mynet.com
,Yeni Cami Mah. Bafra Cad.4.Sok No 11
,55800-ALAÇAM-SAMSUN
,Önemli İnternet Sitelerimden Bazıları…
,Noter Onaylı Rüya’daki Yazılarımı Okur Musunuz?
,http://noteronayliruya.blogcu.com/
,efteri.com/uyesayfasi.asp? edebiyat=11250
,Antoloji Com’daki Şiirlerimi Okumak İster misiniz?
,http://www.antoloji.com/hasan_sancak
,Edebiyat Defterindeki Şiirlerimi Okumak İster misiniz?
,www.edebiyatdefteri.com/profil/11250/noter-onayli-ruya.html - 37k -
,Ermenilerin İhanetini 3000 Mısra İle Okumak İster misiniz?
,http://milletisadikavehocalikat.blogcu.com
,‘Mustafa Kemal = Dur’ Atatürk Şiirlerimi Okur musunuz?
,http://odurataturksiirleri.blogcu.com
,Rüyalarımı Çaldılar Yazılarını Okur musunuz?
,http://ruyalarimicaldilar.blogcu.com
,Samsun Şiirlerimi Okumak İster misiniz?
,http://samsunillersultani.blogcu.com
,Trabzon-Köprübaşı Şiirlerimi Okumak İster misiniz?
,http://koprubasiilcesisiirleri.blogcu.com
,Benim Annem Melekti Şiirlerimi Okumak İster misiniz?
,http://benimannemmelekti.blogcu.com/
,Hasan Aslan Şiirlerimi Okumak İster misiniz?
,http://hasanaslanasiirler.blogcu.com
,Samsun-Alaçam Şiirlerimi Okumak İster Misiniz?
,http://herseyalacamicin.blogcu.com
,"yukarıdaki ilişimler çalışmıyorsa, internet tarayıcınızın adres çubuğuna kopyalayınız."
,‘
,
Türkiye'm,
,"tatlısın,ne şirinsin Türkiye’m"
,Sana canım feda daha diyem
,"Adın değişmesin hayalim,gayem"
,Yoluna fedadır şey Türkiye’m.
,Eşsiz tarihin var kanla yazılmış
,Dünya almak planlar kurmuş
,Uğruna sayısız şehit verilmiş
,Yoluna fedadır şey Türkiye’m.
,"Ayşeler,Fatmalar Mehmetler"
,ölmeye hazır yiğitler
,Binlerce evladın sırasın bekler
,Yoluna fedadır şey Türkiye’m.
,"Zeynep onbaşılar,Nene Hatunlar"
,savaştı binlerce canlar
,"Kıymetin ölçülmez, anlayan anlar"
,Yoluna fedadır şey Türkiye’m.
,Garip Ozan senin nöbette
,Severek ölüme hazır elbette
,"Asma suratını, tebessüm ette"
,Yoluna fedadır şey Türkiye’m.
,şiiri 06/07/2009 pazartesi günü saat 16.20’ yazdım.Tüm vatan severlere şiir severlere saygılarımla.
,
Türkiye'm,
,TÜRKİYE'M
,"karış toprağı kanla yoğrulmuş,"
,"Açılmış kırmızı gülüm, Türkiye'm."
,Görsem bağrına silah doğrulmuş;
,"Farz olur uğruna ölüm, Türkiye'm."
,"Ecdat senin destanlar yazdı,"
,"Ekmeksiz olurdu, sensiz olmazdı,"
,Yaşamanın anlamı kalmazdı;
,"tek tutunacak dalım, Türkiye'm."
,"Seni kez gören sevdalanıyor,"
,"Sensiz yaşamayı haram sanıyor,"
,Semada sonsuza dalgalanıyor;
,"Ayyıldız, beyazım alım, Türkiye'm."
,"Kışın başka, olur güzlerin,"
,"Rengârenktir baharların, yazların,"
,aşk Anadolu kızların;
,"Dokur ilmek ilmek kilim, Türkiye'm."
,"Bedenimde, hücremde varsın,"
,"babasın, anasın, yarsın,"
,"halaysın, horonsun, barsın;"
,"Titriyor sazımda telim, Türkiye'm."
,"Affetmem, vatana hainler varsa,"
,"Yok ederim, kim önüm çıkarsa,"
,"Kim ki, bana bent vurmaya kalkarsa;"
,"zaman kükremiş selim, Türkiye'm."
,"Yaşıyoruz sanki cennet bağında,"
,"Kahraman yetişir hep otağında,"
,"Uludağ'da, Palandöken dağında;"
,"İlgıt ılgıt esen yelim, Türkiye'm."
,"Bayraktar'ım, yalnız aşığım sana,"
,"Hiç pişman değilim sevdadan yana,"
,"mutlu, mutlu, mutlu bana;"
,"Dadaş'ım, Erzurum ilim, Türkiye'm."
,Muhammet Zeki Bayraktar
,12. 03. 2014
,
Sevdalanmışım,
,
,Çalışalım mutlu olsun Türkiye
,Sevdalanmışız hey sevdalıyım
,olalım huzur bulsun Türkiye
,Sevdalanmışız hey sevdalıyım
,"Allah bir, Resul hak diyelim önce"
,Dünyanın güzeli Türkiye bence
,Zindanlarda çile dolduran gence
,Sevdalanmışız hey sevdalıyım
,Uçurun hey! ! Zaman var törene?
,uğurda canı veren verene
,"Güzel yurdum ananene, törene"
,Sevdalanmışız hey sevdalıyım
,Kaderimiz buymuş ağlama ana
,Sevgimizi taşımışız zindana
,Gece gündüz gözlediğim hakana
,Sevdalanmışız hey sevdalıyım
,Gece biter kaldı sabaha
,Gönlümüzü verdik Resulullah'a
,Aleme nizamı veren Allah'a
,Sevdalanmışız hey sevdalıyım
,1986
,
Ülkem Güzel Türkiye,
,"Allah’ım şükür sana, varlığın birliğine"
,"Dinim İslâm, adım Türk ülkem güzel Türkiye..."
,"Allah’ım şükür sana, verdiğin dirliğine..."
,"Dinim İslâm, adım Türk, ülkem güzel Türkiye..."
,"karışında şehit, yanında Seyyit var,"
,"Dağlarında yel eser, denizinde dalgalar,"
,"Allah, Kur’an, Ezân Bir-Okunur Fatihalar..."
,"Dinim İslâm, adım Türk, ülkem güzel Türkiye..."
,"Şayet şükür demezsem, bana gör Allah’ım..."
,"Gören var bayrağı, sancağı hor, Allah’ım.."
,"onlara eza ver, onlardan sor Allah’ım..."
,"Dinim İslâm, adım Türk, ülkem güzel Türkiye..."
,"Malazgirt, Sarıkamış, Çanakkale diğer,"
,"dağlar dile gelir, tümsekler, hendekler..."
,memleket uğruna şehit düşen Mehmetler....
,"Dinim İslâm, adım Türk, ülkem güzel Türkiye"
,
Özel Beyit 68,
,İster Müslümaniye Deyin İster Türkiye
,"Türklerin, Kürtlerin, Müslümanların Türkiyelilerindir, Türkiye."
,"İsteyen istediğini alsın, koysun adını; ister Müslümaniye, ister Türkiye, ister Kürdiye."
,"Berlin, 5 Nisan 2013."
,
Türkiye ve A.b. /... Hicviye,
,“ TÜRKİYE A.B. “ /... Hicviye
,Türkiyesiz A.B asla mümkün değildir
,"Eksik kalır malûmdur, A.B. kusurdur"
,"engelleyip, istemez görünseler"
,Türkiye A.B. en önemli unsurdur
,Türkiye A.B. vazgeçilmez unsurdur
,Hevesini frenle artık kendini durdur
,A.B. üstüne düşsün çekil kenara dur
,"Kovaladıkça kaçar, işin özü budur"
,"Vazgeç çekil kenara, düşmanlara kudur"
,"sana diyor ki, saf saf hayaller kur"
,"İstersen haklı çıkar, ısrarla üstünde dur"
,"A.B. haçlı ordusu, dur işin doğrusu"
,"Türkiye Müslümandır, çoğu gâvurdur"
,
,"Kurnaz fırsatçıları, koz kullananı durdur"
,"İster ağzınla kuş tut, ister kendini yor dur"
,"İstersen gibi, aptallığa vurdur"
,Sende eksik olsa sana mahkûmdur
,"Hükümetin yaptığı, tavizler sunumudur"
,"Verilen direktifler, A.B. Misyonu mudur"
,"Bütün dünya biliyor, sinsi sinsi gülüyor"
,Ortadoğu köprü Türkiye konumudur
,"Zil zurna aymaz olsa, ayıltır en mestini"
,"Gör artık blöfleri, çek artık restini"
,"Yalakalık oluyor, fazla yaptın jestini"
,"Su doldurayım derken, çatlatırlar testini"
,#Şiir
,#retor
,#Hicviye
,#RefahTorlak
,#TürkiyeVeAB
,
Cumhuriyetin Ana Nesli,
,"Türkiye meclisi ana yüreği bekliyor, öyle acillik"
,‘Cumhuriyetin ana nesli partisi’ besliyor hayalimi
,Cumhuriyet kurucularının ayak sesinde duyulan belki
,"Adımlar, kadınlarımızda metanet diliyorum ilgiyi…"
,"Yürekte acı durdukça, ayaktayız, onuruz, bizler anayız"
,Sanılmasın meclisten dalımızı kuruttururuz
,"Vatan toprağına ana yüreği durduk, sağlığına ana oluruz"
,Türkiye ana bekliyor anına partide oluruz
,Cumhuriyetimiz çocuk ruhuna kurulu ana nuruyla parlar
,"CAN parti olur, şerefini dururuz!"
,"DTP kapansın diliyormuş, AKP kapansın diliyorum artık"
,"iki dileğe çifte mutluluk güneş doğar, eminim…"
,"Türkiye ana bekliyor, kadınım parti kurun"
,"Batacaksak ana yüreğinde batalım, yürekte parladık"
,Kasım 2007
,
Atayla Türkiye Güçlü,
,Özün kaybetme olursun pişman.
,İsrail parayla edindi mekan.
,Nasıl yaşanırdı olmazsa vatan
,Atatürk'le güçlü oldu Türkiye
,Irak'ın halini görün perişan.
,Çocuklar ağlıyor varma hiç duyan.
,Müslümandır diye olmaz koruyan.
,Atatürk'le güçlü oldu Türkiye
,Bak Afganistan'ın durumuna.
,Dışarıdan yapılan hep yorumuna.
,Düşmesin ülkeler konumuna.
,Atatürk'le güçlü oldu Türkiye
,Filistin yıllardır görür eziyet.
,Dünya sormaz nedir çekilen dert.
,Müslümanlar desin nedir mazeret.
,Atatürk'le güçlü oldu Türkiye
,Haydaroğlu anlat bunları bizzat.
,Gerçeği görmeyen kör kabahat.
,Orta doğudaki oyunlar kat kat
,Atatürk'le güçlü oldu Türkiye
,
29 Ekim Cumhuriyet Bayramı,
,"Türk yurdunu işgale, kalkınca yedi devlet"
,"Düşmana yeter dedi, Atatürk’le millet"
,"İnanç, iman silahı, adımızdır hürriyet"
,"Varolsun ilelebet, Türkiye Cumhuriyeti"
,"Türkün dünyada en son, kurduğu devleti."
,"Türk milleti savaştı, düşmanı kovmak"
,"Nerde düşman neferi, bulursa vurmak"
,"İlk hedef Akdeniz de, orada durmak"
,"Kadın erkek kurduk, Türkiye Cumhuriyeti"
,"Türkün dünyada en son, kurduğu devleti."
,"Yirmi dokuz ekimde, kurduk cumhuriyeti"
,"Bütün dünya tanıdı, yeni Türk Devleti"
,"Cumhuriyet, özgürlük, sevdalısı milleti"
,"İlan ettik dünyaya, Türkiye Cumhuriyeti"
,"Türkün dünyada en son, kurduğu devleti."
,"Şehidimin kanından, rengin alıyor bayrak"
,"Ortasında ay yıldız, duran hilale bak"
,"Şühedanın kanıyla, sulanınca toprak"
,"Dünya bilsin vatan bu, Türkiye Cumhuriyeti"
,"Türkün dünyada en son, kurduğu devleti."
,"Türk ulusu bayramın, bayramın kutlu olsun"
,"Gökte şanlı bayrağa, ferdi selam dursun"
,"Parolamız yurtta sulh, tüm cihanda sulh olsun"
,"İlelebet yaşasın, Türkiye Cumhuriyeti"
,"Türkün dünyada en son, kurduğu devleti."
,(14.09.2008-Saat: 10.29)
,
Selim ve Temiz Türkiye,
,"Doğru akarım,temiz çağlarım,adım olsun selim"
,"Sağlıklı olmak için,herkese sağlıklar dilerim"
,"Keskin kılç diyerek,kurşun kalem yazarım"
,"Selim Temiz Türkiye için,duyarlılık lütfen"
,"Sert esen rüzgara direnirim,sağlamdır temelim"
,"Gümbür,gümbür akıntıya çekerim yılmadan kürek"
,Sürünün gittiği yöne gitmem; kara koyun gider
,"Selim Temiz Türkiye için,duyarlılık lütfen"
,"Ben,efendilik asaleti yürekli bilirim"
,"Sağlık,eğitim adaleti,kutsal bellerim"
,"Ben,yalansız duyarlı kişiyi,insanca bulurum"
,"Selim Temiz Türkiye için,duyarlılık lütfen"
,"Yalan besleme; kutsaldır,masum bebekler"
,"'Eğri otur,ama doğru konuş! ..'demiş,tüm atalar"
,"İcazetle gelenler,icazetle gider; diyorlar"
,"Selim Temiz Türkiye için,duyarlılık lütfen"
,"Ormanlar yeşildir; yeşil yapan,sayısız yapraktır"
,"Kökleri beslenir ağaç,topraktır besleyen"
,Rüzgara direnen ağaç kökleri sağlamdır
,"Selim Temiz Türkiye için,duyarlılık lütfen"
,
Türkiye'm Benim,
,"Semasında ay yıldızlı bayraklı,"
,Şehitler diyarı Türkiye’m benim
,Meydanları yalın kılıç kır atlı.
,"Gaziler otağı, Türkiye’m benim."
,"Havası başkadır, suyu bambaşka."
,Adını duydukça gelirim aşka.
,"Kadını erkeği hepsi yaşta,"
,"Cepheye koşarlar, Türkiye’m benim."
,"Önderisin insanlığın mertliğin,"
,"Liderisin yüzyıllardır Türklüğün,"
,Tarihe sorun; elbet haklıyım.
,Destanlar diyarı Türkiye’m benim.
,değil bin canım fedadır sana.
,Uğrunda ölmezsem ar gelir bana.
,"bana vatansın öz ana,"
,Yiğitler diyarı Türkiye’m benim.
,
Ses Ver Türkiye,
,SES VER TÜRKİYE
,"zaman geç kaldın, pişman oldun,"
,"Dizlerini dövdün, saçını yoldun."
,"ABD, AB ye, bak teslim oldun,"
,"Geç kalma, sesime ses ver Türkiye."
,"kahramansın, zillet niye?"
,"Bursa nutkun oku, hale geldin,"
,Atayın sözünü bellekten sildin.
,"Vatana saygın yok şehit verdin,"
,Geç kalma gücüme güç kat Türkiye.
,"kahramansın, minnet niye?"
,"Açılım adıyla bölmek isterler,"
,Niyetler dillendi açıkça derler.
,"Gerçeği söylemez çıkarcı körler,"
,"Geç kalma, sesime ses ver Türkiye."
,"kahramansın, mihnet niye?"
,"Sorgusuz, yargısız hapislerde sin,"
,yanlış gidişe gür çıksın sesin.
,"Oku tarihini kahraman neslin,"
,"Geç kalma, sesime ses ver Türkiye."
,"kahramansın, tıynet niye?"
,"Eşit vatandaşlık, yasal saklın dır,"
,"Bunlar verilmedi, almak hakkındır."
,"Seni kurtaracak, senin aklın dır,"
,"Geç kalma, sesime ses ver Türkiye."
,"kahramansın, ziynet niye?"
,"Uyuma kulak ver, gezme avara,"
,"Aklını çalıştır, dönme davara."
,"Birlik ol hakkını, korkmadan ara,"
,"Geç kalma, sesime ses ver Türkiye."
,"kahramansın, zulmet niye?"
,"Birlik bozulursa asla düzelmez,"
,Okumaz tarihin aklına gelmez
,"Dövüşen, ayrışan, hak, hukuk bilmez,"
,"Geç kalma, sesime ses ver Türkiye."
,"kahramansın, cinnet niye?"
,"Bin yıllık kardeşlik, dostluk bitecek"
,Aklını çalıştır vatan gidecek.
,"Rızazade, baykuş acı ötecek,"
,"Geç kalma, sesime ses ver Türkiye."
,"kahramansın, nefret niye?"
,10 EKİM 2014
,FAHRİ BULUT RIZAZADE
,
Haydi Türkiye Artık Oynasana,
,"Haydi Türkiye,artık oynasana"
,"Gönülden bağlanmış,bu millet sana"
,"Göğsündeki ayyıldıza,bir baksana"
,Böylemi olmalıydın sahada
,"Haydi TÜRKİYE,işte geliyoruz"
,Sizi canımızdan seviyoruz
,"Sizden artık,galibiyet bekliyoruz"
,"Hep birlikte,sevinmek istiyoruz"
,"Koca millet,sizi düşünüyor"
,"böyle olunca,çok üzülüyor"
,"Utancından, sessizliğe gömülüyor"
,"Umutlar mum gibi,hep sönüyor"
,"Şanlı ülkeye,gülmek yaraşmaz"
,"Başarı sizlere,hiç yakışmaz"
,"Millet sizi,göklere hiç çıkarmaz"
,"İnsan hiç,başarıya çalışmaz"
,"Haydi TÜRKİYE,işte geliyoruz"
,Sizi canımızdan seviyoruz
,"Sizden artık,galibiyet bekliyoruz"
,"Hep birlikte,sevinmek istiyoruz...."
,(1984)
,
Yalnızlık,
,"Yaşadığınız yer ha bin,ha milyon,ha milyar..."
,Türkiye 65 milyon Dünya 7 milyar.
,"tekseniz eğer,bir başınıza..."
