title,poem_cleaned
,"Dedi, Allah,"
,"Gönül, gözüyle."
,"Allah, Allah,"
,"Rab, salah."
,"Bahçen, gül açar,"
,"Yer gök, nur saçar,"
,"Sabah, er kalkan,"
,"Nurdan, nur toplar."
,"Allah- hu Allah,"
,"Rab, salah."
,"Hak’ın, kuluyum,"
,"Hicran, doluyum,"
,"Rab, der dilim,"
,"Dipsiz, kuyuyum."
,"Allah, hu Allah,"
,"Rab, salah."
,"Döndüm, yüzümü,"
,"Tuttum, sözümü,"
,"Allah, yolunda,"
,"Yumsam, gözümü."
,"Allah- hu Allah,"
,"Rab, salah."
,"Rab’im, büyüksün,"
,"Aşkım, gönlümsün,"
,"Gönlüm, Allah der,"
,"Çünkü, görürsün."
,"Allah hu Allah,"
,"Rab,ya Salah."
,"Yolum selamet,"
,"Nebin, Muhammet,"
,"Onun, Aşkına,"
,"Rab, ver Rahmet."
,18 Haziran 2010-06-18
,Yüksel Şanlı er
,
Allah Der (Huu Çeker),
,Göklerde uçan kuş
,Huu çeker Allah der
,Bütün kâinat olmuş
,Huu çeker Allah der
,Dualarımızda deriz âmin
,şey takdiri biliriz emin
,ağızdan bütün mümin
,Huu çeker Allah der
,Elhamdülillah müslümanım
,İslam’dır derde dermanım
,Etim kemiğim canım
,Huu çeker Allah der
,Bellidir bütün müddetler
,Allah’adır bütün ibadetler
,ağız olmuş kâinatlar
,Huu çeker Allah der
,şeyim Allahın verdiği nimet
,şeyinde vardır hikmet
,Yeryüzünde müslüman ümmet
,Huu çeker Allah der
,Ahirette kendini etmek müdafaa
,Mashar olmak affa
,İnanan ibadeti ederken ifa
,Huu çeker Allah der
,2172
,
Bana O Yeter,
,"şeye kadirsin, tut yüreğimden"
,"Gücün şerefin, sahibi Allah"
,"Kabul et duamı, cümle ebeden"
,"İzzetin ikramın, sahibi Allah"
,"Açtım ellerimi, durdum divana"
,Merhamet ihsan et aciz kuluna
,Yanar kül olurum senin uğruna
,"Hakikat mülkünün, sahibi Allah"
,Yokuştan inerken bulurum düzü
,Baharlar dururken yaşatma güzü
,Dilime dolanır ayet sözü
,"Doğruluk ilminin, sahibi Allah"
,Hep O'nun aşkıyla yüreğim yanar
,Koruyup kollarken bizleri sınar
,Görünmez olsa yüce pınar
,"Benimde kalbimin, sahibi Allah"
,Doldurup taşıran göğse imanı
,Sahipsiz kulların eşsiz limanı
,Feryatlar içinden duyar âmânı
,Kurtuluş mührünün sahibi Allah
,Mübarek günlerin tut ucunu
,Merhamet diyerek aç avucunu
,Affeder tövbeyle bin şuçunu
,"Gökteki Zühre'nin, sahibi Allah"
,01 Mayıs 2014
,
Seni yazmak,
,Seni yazmak zevk verir
,Gönlüme sürür verir
,Lutfun geldi hoş geldi
,Rahmetin daim olsun
,Ey benim canım Allah
,Lutfu ihsanı bol Allah
,Açtın zulumatlırımı
,Sevdiğim canım Allah
,Gitme gönül dünyamdan
,Bırakma karib Allah
,Kurbiyyet cennetine
,Daim beni sal Allah
,Kurbiyyetin hoştur
,Sevdiğim canım Allah
,Gönlüm seninne hoştur
,Rahmeyle rahim Allah
,Seninle görmek seni
,Seninle bilmek seni
,Unuttur şeyimi
,Rahmeyle karib Allah
,şey senin lütfundur
,Seni bilmek hoştur
,Seni sevmek güzel
,Rahmeyle karib Allah
,
Kölenim,
,ruhum bedenim senin emrine tahsis.
,"Yolunda kölenim, Allah, Allah Hu Allah."
,"Gece, gündüz zikrimde, tarifi olmaz his."
,"Bil uğrunda ölenim, Allah, Allah Hu Allah."
,Manada hizmet kutlu yola çağrıldım.
,Eğilmiş gafil iken himmet doğruldum.
,şükür senelerce ellerinde yoğruldum.
,"Nurla şekil alanım, Allah, Allah Hu Allah."
,"Sultanım dedim sana, hemen koştum şükür."
,Sohbet hâllendim öyle coştum şükür.
,Görünmez katre iken şimdi taştım şükür.
,"Kerametle dolanım, Allah, Allah Hu Allah."
,Garip’e bağlandım dergâhının kuluyum.
,"Eşiğine mıhlandım basıp geçsin, yoluyum."
,"Destur! Resulullah’ın, Feyiz dolu diliyim."
,"İlmel yakin olanım, Allah, Allah Hu Allah."
,Edep nurlanır yolun ihvanları.
,Virtlerini çekince zayi olmaz canları.
,Kıblegâhtan çevrilmez ömür billâh yönleri.
,"İnan yoktur yalanım, Allah, Allah Hu Allah."
,Dergâhta ilim vardır Hakka varmak ilimle.
,Tövbe tariki aldım Hamdolsun elimle.
,"Derviş olup mürşide, ikrar verip dilimle."
,"Nefsi yere çalanım, Allah, Allah Hu Allah."
,Fakir Serdar Atabay kapının kıtmiri.
,"Evliyalar Şahıdır, Efendisi, Piri."
,"Duydum zahiren ölü, manen diridir yeri."
,"Yemin olsun bilenim, Allah, Allah Hu Allah."
,
Ne dervişim ne devrilmiş,
,Ruhum derviş
,Nefsim devrilmiş
,dervişim devrilmiş
,Ruhum anka
,Nefsim akbaba
,ankayım akbaba
,Gönlüm meyletme ağyara
,Düşme masiva çirkefine
,bulanık karaca
,Gönlüm meylet Allah'a
,Var git Yaradana
,Firar eyle çirkeften
,Firar eyle Allah'a
,Unut bilme kendini
,Sarıla dur Allah'a
,İlahi Allah
,Geldim sana döndüm yüzüm
,Boynum bükük yüzüm kara
,Elim açtım gönlüm tuttum
,Tut elimden çıkar Allah
,Geldim sana geldim Allah
,Kudretin hakkı içün
,Rahmetinden ver Allah
,Sensin Kerim sensin Rahim
,İhsanından ver Allah
,Garipçeyim kulun
,Lutufların sun Allah
,Varıp geleyim sana
,Nerdesin ey Allah
,Sensizliği sileyim
,Sileyim ey Allah
,bunaldım sıkıldım
,Kurtarıver ey Allah
,Huzuruna varayım
,Daim orda durayım
,Kelamını duyayım
,Duyayım ey Allah
,Sana sarılayın
,Göz yaşlarım akıtayım
,Hıçkırıp ağlıyayım
,Ağlıyayım ey Allah
,Karibu mucib
,semieddua
,Latifen Limen Yeşa'
,Al beni al katına
,Kalayım daim yanında
,rab rab diyeyim
,Lebbeyk'ini duyayım
,Dilediğim diyeyim
,Diyeyim ey Allah
,Rabbi Rabbi Rabbi
,İsterim Rahmetini
,Rahmetinde kalayım
,Varlığım unutayım
,Ta zatına varayım
,Mucib sin ey Allah
,Eyle icabet bana
,Hakimsin ey Allah
,Hüküm eyle ey Allah
,
Gönlümüz her daim Allah Allah der,
,"İman kalbimiz zikir çeker,"
,Gönlümüz daim Allah Allah der.
,"Sevgi gözümün yaşı akar,"
,Gönlümüz daim Allah Allah der.
,"Hakkı sever yoluna giderim ben,"
,Hak sevgisi olmasa nederim ben?
,"zaman Hakkı kelam ederim ben,"
,Gönlümüz daim Allah Allah der.
,"Zikir yapan insan gözünü kapar,"
,İçimde benim fırtınalar kopar.
,"İnsan Hakkın adını zikir yapar,"
,Gönlümüz daim Allah Allah der.
,"Cümle varlıklar Hakkı zikir eder,"
,İnanan zikri fikir eder.
,"Zikri seyr-i sülükle Bekir eder,"
,Gönlümüz daim Allah Allah der.
,"Yusuf zikir yap gerek yoktur söze,"
,Zikir nur veriyor kalp göze.
,"Zikir Peygamberden görevdir bize,"
,Gönlümüz daim Allah Allah der.
,
Allah bir kalpsize düşürdü beni,
,20.05.2007
,ALLAH BİR KALPSİZE DÜŞÜRDÜ BENİ
,nasıl sevmektir gelgi başıma
,Allah kalpsize düşürdü beni
,Gündüz hayalimde gece düşümde
,Allah kalpsize düşürdü beni
,Bilmeyerek gönül vertdim yanarım
,dalları kırılmış yüce çınarım
,haldeyim ağlar ağlar dönerim
,Allah kalpsize düşürdü beni
,benim perişan olsun
,Bana ettiğini şeytandan bulsun
,Dostları ağlasın düşmanı gülsün
,Allah kalpsize düşürdü beni
,Kırdı kanadımı uçamaz oldum
,İyiyi kötüyü seçemez oldum
,Nerden gönül verdim geçemez oldum
,Allah kalpsize düşürdü beni
,Hüseyin çekti zarı ahuzar
,Acep bunu hayırsızmı var
,Dert yükledi bana yar dağlar
,Allah kalpsize düşürdü beni
,
Allah rahim allah kerim,
,Allah gaffur Allah gani
,Diyecegim şudur yani
,Allahtan olmazsa mani
,Bülbül güle gül bülbüle kavuşur
,Allah rahim Allah kerim
,Yalnız ona kul ol derim
,Sana müjdeli haberim
,Bülbül güle gül bülbüle kavuşur
,Allah cabbar Allah celil
,Böyle inan böylece bil
,Ağlama hiç gözünü sil
,Bülbül güle gül bülbüle kavuşur
,Allah settar Allah şafi
,belayı eder defi
,Anladıysan bunu kafi
,Bülbül güle gül bülbüle kavuşur
,
İlahi,
,hakka tutak yüzümüzü
,unutmayak pirimizi
,vura vura dizimizi
,allah muhammet diyelim
,ol dergaha özümüzü
,doğru verek sözümüzü
,sile sile gözümüzü
,allah muhammet diyelim
,çalışırken el işinde
,iblis dönüyor peşimde
,piri görürüm düşümde
,allah muhammet diyelim
,kalplerimiz yana yana
,döndü ciğerim püryana
,gitmeden öbür yana
,allah muhammet diyelim
,dünyada hub yaşarken
,rahat döşekte yatarken
,kalbim döşümde atarken
,allah muhammet diyelim
,rüku secde ederken
,doğru yolda giderken
,gözden yaşı silerken
,allah muhammet diyelim
,aldatıyor dünya bizi
,seni beni hepimizi
,kaybetmeden izimiz
,allah muhammet diyelim
,rabbimizin rahmeti
,muhammedin sünneti
,pirimizin himmeti
,allah muhammet diyelim
,
Allah Belanı Versin,
,Beni bana düşman ettin
,Vay Allah belanı versin
,Doğduğuma pişman ettin
,Vay Allah belanı versin
,Usandırdın benden beni
,Tatlı candan nazik tenden
,Yarin geç olur erkenden
,Vay Allah belanı versin
,Anlyamadım gayeni
,Alamadım beğeni
,Müşküllerde koydun beni
,Vay Allah belanı versin
,Kırk senedir uslanmadın
,Destek olup yaslanmadın
,Mütavazzi seslenmedin
,Vay Allah belanı versin
,Çuka idim çula düştüm
,Altın idim pula düştüm
,Yüzünden düştüm
,Vay Allah belanı versin
,Hazaniydim hazan ettin
,Dağ başında tozan ettin
,Kimlere düzen ettin
,Vay Allah belanı versin
,HAZANİ
,01.08.1996
,
Erenler Lokması Meydana Geldi,
,"Erenler Lokması meydana geldi,"
,Allah Muhammed Ali diyerek
,Testiler geldide Badeler doldu
,Allah Muhammed Ali diyerek
,HAKK'ın isimleri okundu birbir
,"Muhammed Lutf Etti Geliyor Haydar,"
,"Pirim Hacı Bektaş Çerağın yakar,"
,Allah Muhammed Ali diyerek
,"Üç Yüz Altmış Altı Menzilin Aldı,"
,"Hızır İlyas Bahr-i Ummana daldı,"
,"Bilal-i Habeşi Nefesin Çaldı,"
,"Allah Muhammed Ali diyerek,"
,"Ortaya üzüm tanesin kondu,"
,Anda Engür olup Erenler Kandı
,Cümlesi olup Semahın döndü
,Allah Muhammed Ali diyerek
,Yer gök dile geldi Dost Hemen
,Cümle Meleklerde tuttular Deman
,Kırk Koç Geldide Oldular Kurban
,Allah Muhammed Ali diyerek
,FUKARA Perşembe Gecesi Ayan
,"Batın Erenleri Badeyi Sunan,"
,"Aşık oldu Canlar Badeden Kanan,"
,Allah Muhammed Ali Diyerek.
,
Varım Yoğum Allah Benim,
,Nice gün ay yılda
,Yüce Hakkın yâdı dilde
,"Bülbülüm gülistan, gülde"
,Varım yoğum Allah benim
,Elest bezminde var andım
,Sınav arza indim
,Yüce Hakka yönüm döndüm
,Varım yoğum Allah benim
,Fani dertte başım
,Nefsimle sürer savaşım
,Dinmek bilmedi gözyaşım
,Varım yoğum Allah benim
,Endişemi dindiren
,Hep devranı döndüren
,Beni aşka yandıran
,Varım yoğum Allah benim
,Altın akçeyi neylerim
,Aşkıyla gönül eğlerim
,Gece gündüz Allah derim
,Varım yoğum Allah benim
,Adı İslam yolum odur
,Tutunacak dalım odur
,Mülk ilinde elim odur
,Varım yoğum Allah benim
,Üfrülünce sura gün
,Rıza Ona vara gün
,Muradına ere gün
,Varım yoğum Allah benim
,
Hoşgeldiniz Can Dostlarım,
,"Hoş geldiniz,can dostlarım"
,"Kardaşlarım,haldaşlarım"
,"Ruhdaşlarım,sırdaşlarım"
,Allah sizden razı olsun
,Hakk Hakk'a geldiniz
,Hakk Hakk'ı sevdiniz
,"Sevdiniz,hem sevildiniz"
,Allah sizden razı olsun
,"Nikah,düğün bahane"
,Görüşmektir esas gaye
,"Sevgi,muhabbettir paye"
,Allah sizden razı olsun
,Uzak-yakın demediniz
,Zahmet ederek geldiniz
,Bize mutluluk verdiniz
,Allah sizden razı olsun
,Dilerim Yüce Rabbim'den
,Ayırmasın bizi bizden
,Razı olsun hepimizden
,Allah sizden razı olsun
,Yuva kuran yavrulara
,Mevlam yardım et onlara
,Duamız inananlara
,Allah sizden razı olsun
,"Büyüklere hürmet,saygı"
,Küçüklere sonsuz sevgi
,AHMED bugün zevkle der
,Allah sizden razı olsun...
,27 Mart 1986
,
Güzel Allah,
,kul olursak Allah'a
,mutlak ereriz felaha
,aşk deyin bin defa
,Allah Allah Güzel Allah
,güneşi ayı
,hemde şirin dünyayı
,bize şerefli olmayı
,ihsan etmiş Güzel Allah
,sıhhatli hayat sürmeyi
,rengarenk eşya görmeyi
,tatlı tatlı söylemeyi
,bağışlamış Güzel Allah
,hak yolda yürüyen Yüce
,batılın ipi ince
,günahtan el çekilince
,affediyor Güzel Allah
,başlara taç Resulü
,en mübeccel kulu
,gösteren en doğru yolu
,göndermiştir Güzel Allah
,çile çekse insan burda
,düçar olsa derde
,cennetine ötelerde
,yerleştirir Güzel Allah
,
Gider Allah Allah diye,
,"Bütün Evliyalar mana gözüyle,"
,Söyleşirler Alp-Erenlerin sözüyle.
,"Yunuslar Taptuk Emrenin özüyle,"
,İslama gider Allah Allah diye.
,Arifler camide Dervişler
,Mevlana misali Ermişler ile.
,"Peygambere gönül vermişler ile,"
,İslama gider Allah Allah diye.
,"Allah aşkı inanan gönüllerde,"
,Sevgi kelam olur dillerde.
,"Sevdiğine tesbih çekip ellerde,"
,İslama gider Allah Allah diye.
,"Müslümanlar güzel Anadolumda,"
,Yaşıyorlar inan kendi halinde.
,"Kur’an, ahlak fazilet yolunda,"
,İslama gider Allah Allah diye.
,"Yusuf’ inananlar şevkle coşarak,"
,Yürüyorlar engelleri aşarak.
,"Ermişler, Erenler koşarak,"
,İslama gider Allah Allah diye.
,
Asıl Yaşam Burdadır,
,"Müslümanım deyip kendinden geçenler,"
,"Ölünce kendine cennet açanlar,"
,"Yaşarkende hep ölümden kaçanlar,"
,Allah bilir asıl yaşam burdadır.
,"Varsa kim görmüşki öbür dünyayı,"
,"Allah bilir ölüm denen rüyayı,"
,"Herkesin kalbiyle gider şeyi,"
,Allah bilir asıl yaşam burdadır.
,"Herkes ateşiyle Hakka yürürmüş,"
,"Cennet cehennemi kim görmüş,"
,"buna Allah karar verirmiş,"
,Allah bilir asıl yaşam burdadır.
,"Dünya aynı dünya insan yalandır,"
,"Ölenleri ölür sağlar kalandır,"
,"Bunu kimse bilmez Allah bilendir,"
,Allah bilir asıl yaşam burdadır.
,"Yüce Allah dünyanın mimarı,"
,"Ondadır tapusu ondadır imarı,"
,"Fazla dil uzatma yersin şamarı,"
,Allah bilir asıl yaşam burdadır.
,"dünyada kalpte biter işin,"
,"İnsan ol dünyada iyi düşün,"
,"Haktan belki olur geri dönüşün,"
,Allah bilir asıl yaşam burdadır.
,"İşte görünen şahit istemez,"
,"Veysel akıllı insan kul hakkı yemez,"
,"Sonra pişman olup eyvahlar demez,"
,Allah bilir asıl yaşam burdadır.
,
Bir Derdim var derman yaradan ALLAH,
,işte meydan canlar nerde aşıklar
,Derdim var derman yaradan ALLAH
,Ümmetin üstüne türlü dert yağar
,Derdim var derman yaradan ALLAH
,Dosta etme sakın suni tevazu
,Muhammed nebinin Kevser Havuzu
,Nefsi Emarenin Bitmez Arzusu
,Derdim var derman yaradan ALLAH
,Aşıklar Meydana Hoş sefa geldi
,Dök Dosta içini nedir derdin
,Ümmetin önüne Canın serdin
,Derdim var derman yaradan ALLAH
,Dost dilere bak yar hikmetten okur
,Güzel sözleriyle gönüller dokur
,Yarin Davası Güç yollar Hep Çukur
,Derdim var derman yaradan ALLAH
,Şefiğim severim idris erdiyi
,Ayırt ederim yar aslan kediyi
,Elbet Doğru çıkar Dostun dediyi
,Derdim var derman yaradan ALLAH
,
Nedir Bu Allah Aşkına,
,Kafamın içinde bin soru
,Yüreğimde yangınların koru
,Görmedim hiç böyle zoru
,Nedir nedir Allah aşkına
,Gözlerim arayıp duruyor
,Gönül hayaller kuruyor
,Kalbim durmadan soruyor
,Nedir nedir Allah aşkına
,Geçmiyor akşam sabah arası
,Gittikçe azıyor hasret yarası
,Cehenneme döndü burası
,Nedir nedir Allah aşkına
,Yüreğimden emir aldım
,İşi gücü boş verip saldım
,Masa başında donup kaldım
,Nedir nedir Allah aşkına
,Ansızın gelip yakaladı
,Acılar içinde bal tadı
,Vardır elbet vardır adı
,Nedir nedir Allah aşkına
,Uzaktan güneş doğdu
,Sisi dumanı dağıtıp kovdu
,Yüreğimi ısıya nura boğdu
,Nedir nedir Allah aşkına
,Huzur hırkasını giyemiyorum
,Artık ekmek aş yiyemiyorum
,Dilimin ucunda diyemiyorum
,Nedir nedir Allah aşkına
,Adem Durmazer
,
Nere gidersin,
,Karalar bağlamış başına
,Nere gidersin Allah aşkına
,Yolu düşmüş yolu şaşkına
,Nere gidersin Allah aşkına
,Başındaki karayı at yere
,Şaştım kaldım deme hey boş yere
,Dur hele aklın başına gele
,Nere gidersin Allah aşkına
,aradın buldun şaşkın
,Yoksa sende oldun şaşkın
,Alsana başına aklını
,Nere gidersin Allah aşkına
,Şaşkınla yola gidenin yola
,söylersen hepsi boşa
,Aklı karışmış düşmüş şaşkına
,Nere gidersin Allah aşkına
,Seyit der kimse şaşırmasın ha
,Şaşırıp şaşkına düşmesin ha
,Bin bilsen bilene danış ha
,Nere gidersin Allah aşkına
,
Allah Yeter,
,kişiden medet umma
,Dost istersen Allah yeter
,güleni dostun sanma
,Dost istersen Allah yeter
,Sanma nefsin sana dosttur
,Islah etmezsen kudurur
,Dost sanırsın seni vurur
,Dost istersen Allah yeter
,Baba anne evlat kardeş
,Rabbin olsun sana yoldaş
,Gönlündeki tek arkadaş
,Dost istersen Allah yeter
,Rabbine bağla özünü
,Esirgeme hak sözünü
,Dertlerin bunda çözümü
,Dost istersen Allah yeter
,Bırak sevenin olmasın
,Varsın dostun hiç kalmasın
,Başkaları yar olmasın
,Yar istersen Allah yeter
,17.07.2014
,
Bir olsun,
,Artik zamani geldi
,Tüm yürekler olsun
,Yeter masum ezildi
,Kor yürekler olsun
,Vatan icin yurt icin
,Yeter beklemek nicin
,Zamani ALLAH icin
,Tüm yürekler olsun
,"Yok korkusu ALLAH,dan"
,Cekinmiyor günahdan
,Yol alalim sabahdan
,Tüm yürekler olsun
,ALLAH ALLAH diyerek
,BISMILLAH cekerek
,Ta candan isteyerek
,Tüm yürekler olsun
,Ayni bayrak ayni san
,Toplansin beni duyan
,Vatan icin yasayan
,Tüm yürekler olsun
,sevda hic bitermi
,Zalime güc yetermi
,Vatana borc bitermi
,Tüm yürekler olsun
,ALLAH diyerek yola
,Düzülelim kol kola
,HAK yardiciniz ola
,Tüm yürekler olsun
,Son sözün ALLAH ALLAH
,Affedecek INSALLAH
,Gören desin MASALLAH
,Tüm yürekler olsun
,
Ve Allah Kadını Yarattı,
,Allah kadını yarattı
,Dünya çiçeklere
,bürünsün diye
,Allah kadını yarattı
,Hayat tozpembe
,Görünsün diye
,Allah kadını yarattı
,Bütün erkekler
,Sürünsün diye
,
Yor,
,Gözlerini Allah aşkına yor
,Ellerini Allah aşkına
,Bedenini ruhunu Allah aşkına yor
,Ait olduğun bütüne kavuş
,Ölmeden sarsın seni kor
,
Hakka İnanıyorsanız,
,"Şükürler olsun Rabbime, dağıldı kara bulutlar,"
,"Rahmet yoktu içlerinde, tükenmekteydi umutlar,"
,"Kanlar çekilmiş damardan, sapsarı solgun suratlar,"
,"Korkmayın, hüzünlenmeyin, ümitsizliğe düşmeyin,"
,"Allah vadinde sadıktır, aklınızdan çıkarmayın,"
,"karanlık mutlaka, sabahlara gebedir,"
,"Hakka inanan insanlar, zaman ümitledir,"
,"Allah kullarını korur, hep yardım etmektedir,"
,"Korkmayın, hüzünlenmeyin, ümitsizliğe düşmeyin,"
,"Allah vadinde sadıktır, aklınızdan çıkarmayın,"
,"Açık kapı bırakmayın, sıkı tutunuz safları,"
,"Şeytan zaman pusuda, fark ediniz tuzakları,"
,"Hep yakını düşünmeyin, hesaplayın uzakları,"
,"Korkmayın, hüzünlenmeyin, ümitsizliğe düşmeyin,"
,"Allah vadinde sadıktır, aklınızdan çıkarmayın,"
,"Güneşlerimiz doğmadan, boğduruldu bulutlarla,"
,"Hanelerimiz yıkıldı, deli esen rüzgarlarla,"
,"Gençlerimizin kanları, akıtıldı topraklara,"
,"Korkmayın, hüzünlenmeyin, ümitsizliğe düşmeyin,"
,"Allah vadinde sadıktır, aklınızdan çıkarmayın,"
,"Elleri kanlı caniler, fırsatı kollamaktalar,"
,"Kardeşleri kardeşlere, habire kışkırtmaktalar,"
,"Nefisleri ilah yapıp, nefislere tapmaktalar,"
,"Korkmayın, hüzünlenmeyin, ümitsizliğe düşmeyin,"
,"Allah vadinde sadıktır, aklınızdan çıkarmayın,"
,"Hakka inanıyorsanız, zafer sizin hakkınız,"
,"Teraziye dikkat edip, adaletten sapmayınız,"
,"Para kadın şöhrete, olur dikkat ediniz,"
,"Korkmayın, hüzünlenmeyin, ümitsizliğe düşmeyin,"
,"Allah vadinde sadıktır, aklınızdan çıkarmayın,"
,"Milletin makus talihi, bilin elinizdedir,"
,"Başarmak zorundasınız, gözler üzerinizdedir,"
,"Allaha dayanırsanız, yardımı hep sizinledir,"
,"Korkmayın, hüzünlenmeyin, ümitsizliğe düşmeyin,"
,"Allah vadinde sadıktır, aklınızdan çıkarmayın,"
,"çekmedik zulümlerden, ahımızı Allah duydu,"
,"Kaybedilmeyen sadece, koruduğumuz onurdu,"
,"Milletimizin pek çoğu, mazlumdu mağdurdu,"
,"Korkmayın, hüzünlenmeyin, ümitsizliğe düşmeyin,"
,"Allah vadinde sadıktır, aklınızdan çıkarmayın,"
,
Allah kendini hatırlayanın yanındadır,
,"Allah sevdiği kula kendini hatırlatır,"
,Allah kendini hatırlayanın yanındadır.
,"Allah sevdiği insanın yüzünü nurlatır,"
,Allah kendini hatırlayanın yanındadır.
,"Kim Hakkı sever onun rızasını güder,"
,Kulun sevgisi Yüce Hakkın yanına gider.
,"Allahı sık hatırlamak onu memnun eder,"
,Allah kendini hatırlayanın yanındadır.
,"İnsan olan insan Haktan gayrisini övmez,"
,Hakkın sabrı geniştir hiç konuda evmez.
,"Hakkı hatırlamayan kimseyi Allah sevmez,"
,Allah kendini hatırlayanın yanındadır.
,"Yüreğini Rabbimizin sevgisiyle doldur,"
,Dünyada Allahın yolu doğru olan yoldur.
,"Hakkı en ananlar Hakkın sevdiği kuldur,"
,Allah kendini hatırlayanın yanındadır.
,"Yusuf Hakkı seveni Hak sever imiş meğer,"
,Müslüman olmak dünyada şeye değer.
,"Allah yarattığı kulları elbet sever,"
,Allah kendini hatırlayanın yanındadır.
,
ÂŞIKlar Gelin,
,Aşk benim derdim
,Yanar özlerim
,Âşıklar gelin
,Allah diyelim
,Resule uyup
,Tevhide dalıp
,Hakta yok olup
,Allah diyelim
,Zatıdır özüm
,Sıfat filim
,Aşk daim
,Allah diyelim
,Ahkâm yolumuz
,Aşktır halimiz
,Yoktur varımız
,Allah diyelim
,Yaşayıp anla
,Sözün hal ola
,halükarda
,Allah diyelim
,an yerde
,nefeste
,Cümle âlemle
,Allah diyelim
,Mehmet Aliye
,Uy davetine
,Gelin birlikte
,Allah diyelim
,(11.6.1999)
,
Yalnızlık Allah'a Mahsus,
,yalnızlık Allah'a mahsustur
,diyorlar
,şimdi
,Allah oldum
,şimdi
,çocuklarımın kara geleceğine
,çaresiz bakarken
,Allah ta bana
,öyle bakıyor
,yoksa
,seni karşılıksız düşünene
,Allah diye tapmak mıdır
,kul olmak
,
Söyler Allah Kelamını,
,dünyada tüm canlılar
,Söyler Allah kelamını
,Yüce dağlar cansız taşlar
,Söyler Allah kelamını
,Hak yol namaz kılan
,Nefsi birlik olan
,Ayaksız yürüyen yılan
,Söyler Allah kelamını
,Seher vakti esen yeller
,Açıp solan gonca güller
,Coşkun akan azgın seller
,Söyler Allah kelamını
,"Kâtip, doktor, esnaf, savcı"
,"Asker, sivil, mahpus, avcı"
,"Ana, baba, kardeş, bacı"
,Söyler Allah kelamını
,Âlim olup yazı yazan
,Rızkı gurbet gezen
,Elde sazı dertli ozan
,Söyler Allah kelamını
,
Yalvarış,
,Aşkına yandır
,Ey kerim Allah
,Derde boyandır
,Ey kerim Allah
,Kemter kulum
,Gani sultan
,Sarayın ten
,Ey kerim Allah
,Gafleti kaldır
,Tevhide daldır
,güzel haldır
,Ey kerim Allah
,Fail kim bildir
,Mevsufu bildir
,Mevcudu bildir
,Ey kerim Allah
,Göster cemalin
,Bildir kemalin
,Lutfet visalin
,Ey kerim Allah
,Ömer keda
,Zatına feda
,Duyur seda
,Ey kerim Allah
,26 Mayıs 1981
,
Rahmeti İlahi,
,Rahmet-i İlahi
,"Zerratı mevcudat Allah diyorken,"
,nasıl olur Allah demeyiz?
,"Bağ, bahçe, nebadat zikrediyorken,"
,nasıl olur Allah demeyiz?
,"Rahmet-i İlahi Allah demekte,"
,"Rabbimiz daim rahmet etmekte,"
,"Huzurun kaynağı Onu sevmekte,"
,nasıl olur Allah demeyiz?
,"Rahman, Rahimdir, sever, bağışlar,"
,"sonsuz Rezzaktır nimet bağışlar,"
,"Kerem-i vechile hikmet bağışlar,"
,nasıl olur Allah demeyiz?
,"Yağmuru yağdırır,bereket sunar,"
,"Başaklar yetişir,canlılra kanar,"
,"İnkara kalkışan Billahi yanar,"
,nasıl olur Allah demeyiz?
,"Gelin hep beraber Allah diyelim,"
,"Yaratan Ehaddir,Onu bilelim,"
,"Sevenler gülüyor,biz gülelim,"
,nasıl olur Allah demeyiz?
,Mustafa Hoşoğlu
,14.09.2009
,
ALLAH Korusun,
,İhtirası uğruna yalan sözlerle
,Kalbe girip çıkan dan Allah korusun
,Deniz rengi sahtekar mavi gözlerle
,Şeytan bakan dan Allah korusun.
,Menfaati uğruna dostum diyerek
,Kimseye yedirmeden kendi yiyerek
,Çapkınlık yapmak güzel giyerek
,Gönülleri yıkan dan Allah korusun
,Yüze gülüp arkandan kuyun kazıyor
,Çıkarına dokunsan hemen kızıyor
,Sinsice gönüllere gizli sızıyor
,Ateş olup yakan dan Allah korusun
,Sevdiğin güzel değil yiğit olmalı
,Başın dara düşünce koşup sormalı
,Dedikodu duysa hayra yormalı
,Üç beş günde bıkan dan Allah korusun.
,Selami Tıraşlar
,23.06.2011
,
Allah aşkına,
,“Laf anlamaz sevgiliye! ”
,"Bitti diyorsan eğer, çekte git yoluna"
,"daha karşıma, çıkma ALLAH AŞKINA"
,"Kimi istersen artık, git tak koluna"
,"dünyayı başıma, yıkma ALLAH AŞKINA"
,"Sürekli yol alıp da, gitti kalbim hüzünden"
,"Bin belaya uğradı, sitemli sözünden"
,"Şimdi ayrılık, zalim senin yüzünden"
,"Demedim kalpten, bıkma ALLAH AŞKINA"
,"Özgürlükse özgürsün, git yaşa hayatını"
,"Hissettirip kendini, bozma rahatımı"
,"Hapsedip kalbimi, sürdürüp cihadını"
,"gönül hücrene de, tıkma ALLAH AŞKINA"
,"laftan anlıyorsun, nede söz dinliyorsun"
,"Yalan yanlış yerler de, sızlanıp inliyorsun"
,"çile çektirmedim, sense yüz bin diyorsun"
,"yalanı, sıkma ALLAH AŞKINA"
,"olusun dünyamı, yıkma ALLAH AŞKINA"
,SEÇKİN ERDOĞAN
,
Abdest Alıp Namaz Kılan,
,- 24 –
,Abdest Alıp Namaz Kılan
,Lokmasında Olmaz Haram
